Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Indicator Code,Member State Code,Member State Name,Time Period,Data,Flag
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,BE,Belgium,2004,-185449.65,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,BE,Belgium,2004,-7944733.17,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,BE,Belgium,2004,12070687.08,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,BE,Belgium,2003,0,
Output_Pillar I,Direct payments,OID_02 Single Area Payment Scheme (SAPS),Expenditure Single Area Payment Scheme,Total,euro,OID_02_3,BE,Belgium,2003,20170291.36,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,BE,Belgium,2003,-1618154.01,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,BE,Belgium,2003,0,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,BE,Belgium,2015,522629362,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,BE,Belgium,2015,225193545.72,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,BE,Belgium,2015,47749306.36,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,BE,Belgium,2015,151927286.59,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,BE,Belgium,2015,7268257.91,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,BE,Belgium,2015,84278944.8,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BE,Belgium,2015,77388582,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,BE,Belgium,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,BE,Belgium,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,BE,Belgium,2015,4982371,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,BE,Belgium,2015,1351500,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,BE,Belgium,2015,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,BE,Belgium,2015,56861325,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,BE,Belgium,2015,3258206,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,BE,Belgium,2015,232178,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,BE,Belgium,2015,10703002,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,BE,Belgium,2015,43100003,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,BE,Belgium,2015,25023112.01,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,BE,Belgium,2015,2911808.26,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,BE,Belgium,2015,44718885.99,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,BE,Belgium,2015,3216864.46,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,BE,Belgium,2015,2740350.37,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,BE,Belgium,2015,33961163.77,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,BE,Belgium,2015,10441323.93,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,BE,Belgium,2015,1164723.3,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,BE,Belgium,2015,19484146.46,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2015,1608431.19,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BE,Belgium,2015,1262538.89,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,BE,Belgium,2017,501448102,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,BE,Belgium,2017,214427295.82,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,BE,Belgium,2017,46059379.84,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,BE,Belgium,2017,145803581.45,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,BE,Belgium,2017,8357289.92,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,BE,Belgium,2017,80792081.06,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BE,Belgium,2017,99759745,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,BE,Belgium,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,BE,Belgium,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,BE,Belgium,2017,34376084,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,BE,Belgium,2017,3662816,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,BE,Belgium,2017,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,BE,Belgium,2017,60113513,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,BE,Belgium,2017,1360432,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,BE,Belgium,2017,249313,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,BE,Belgium,2017,-2413,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,BE,Belgium,2017,68839770,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,BE,Belgium,2017,52722532.06,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,BE,Belgium,2017,343115.4,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,BE,Belgium,2017,59593451.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,BE,Belgium,2017,19628294.85,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,BE,Belgium,2017,12793520.78,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,BE,Belgium,2017,68201685.19,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,BE,Belgium,2017,24291630.21,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,BE,Belgium,2017,149246.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,BE,Belgium,2017,25566256.12,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2017,12105914.4,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BE,Belgium,2017,6088638.3,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,BE,Belgium,2014,550418404,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BE,Belgium,2014,74933940,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Olive oil,euro,OIM_00_3a,BE,Belgium,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Wine,euro,OIM_00_3b,BE,Belgium,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,BE,Belgium,2014,468124,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,BE,Belgium,2014,1429958,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,POSEI,euro,OIM_00_3e,BE,Belgium,2014,0,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,BE,Belgium,2014,70315954,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,BE,Belgium,2014,2055390,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,BE,Belgium,2014,232463,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,BE,Belgium,2014,432051,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,BE,Belgium,2014,91147249,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,BE,Belgium,2014,64302423.62,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,BE,Belgium,2014,73711770.33,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,BE,Belgium,2014,13567179.76,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,BE,Belgium,2014,444286.95,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,BE,Belgium,2014,65991428.1,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,BE,Belgium,2014,28366794.94,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,BE,Belgium,2014,30637613.02,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2014,6783601.04,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BE,Belgium,2014,203419.1,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,BE,Belgium,2019,481836046,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,BE,Belgium,2019,203362588.01,
Output_Pillar I,Direct payments,OID_04 Redistributive payment,Expenditure redistributive payment,Total,euro,OID_04_3,BE,Belgium,2019,44838209.25,
Output_Pillar I,Direct payments,OID_05 Greening,Expenditure greening,Total,euro,OID_05_4,BE,Belgium,2019,139592001.97,
Output_Pillar I,Direct payments,OID_12 Payment for young farmers,Expenditure young farmers,Total,euro,OID_12_3,BE,Belgium,2019,9411997.48,
Output_Pillar I,Direct payments,OID_14 Voluntary coupled support,Expenditure voluntary coupled support,Total,euro,OID_14_5,BE,Belgium,2019,78578478.27,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Total,euro,OIM_00_3,BE,Belgium,2019,60757563,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Milk and milk products,euro,OIM_00_3c,BE,Belgium,2019,149688,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Promotion activities,euro,OIM_00_3d,BE,Belgium,2019,4092520,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Fruit and Vegetables,euro,OIM_00_3f,BE,Belgium,2019,54400762,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,School schemes (fruit and milk),euro,OIM_00_3g,BE,Belgium,2019,1962289,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Bee-keeping,euro,OIM_00_3h,BE,Belgium,2019,152304,
Output_Pillar I,Market measures,OIM_00 Market Expenditure,Market measures,Other markets,euro,OIM_00_3i,BE,Belgium,2019,0,
Output_Pillar II,Rural Development,OIR_00 Total Rural Development expenditure,total RD expenditure,total (EU funds),euro,OIR_00_2,BE,Belgium,2019,88589449,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 2,total (EU funds + National cofinancing),euro,OIR_01a_1.1,BE,Belgium,2019,67979610.43,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,BE,Belgium,2019,1540609.5,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,BE,Belgium,2019,73087332.93,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  5,total (EU funds + National cofinancing),euro,OIR_01a_1.4,BE,Belgium,2019,22590286.27,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 6,total (EU funds + National cofinancing),euro,OIR_01a_1.5,BE,Belgium,2019,17671011.12,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU  expenditure (P2-P6),EU funds,euro,OIR_01b_1,BE,Belgium,2019,88927401.88,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 2,EU funds,euro,OIR_01b_1.1,BE,Belgium,2019,34644341.87,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 3,EU funds,euro,OIR_01b_1.2,BE,Belgium,2019,728282.21,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 4,EU funds,euro,OIR_01b_1.3,BE,Belgium,2019,32523633.95,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 5,EU funds,euro,OIR_01b_1.4,BE,Belgium,2019,12318655.49,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total EU expenditure under Priority 6,EU funds,euro,OIR_01b_1.5,BE,Belgium,2019,8712488.36,
Output_Pillar I,Direct payments,OID_00 Direct payments (DP),Expenditure direct payments,Total,euro,OID_00_4,BE,Belgium,2016,508563982,
Output_Pillar I,Direct payments,OID_01 Basic Payment Scheme (BPS),Expenditure Basic Payment Scheme,Total,euro,OID_01_3,BE,Belgium,2016,217719394.43,
